mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin	Ottava:8va	pedal
74	74	426	426	1.0	0	0	Chord	6/4	2	2	1/4		1/4	1	939													9
75	75	432	432	0.5	0	0	Chord	6/4	1	1	1/8		1/8	1	940											16	11	
75	75	865/2	865/2	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	941											16	11	
75	75	433	433	1.0	1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	942											16	11	
75	75	435	435	0.0	3/4	3/4	Spanner	6/4	1	1	0															16		
75	75	437	437	0.0	5/4	5/4	Spanner	6/4	1	1	0																	
75	75	437	437	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	943													
75	75	432	432	2.0	0	0	Chord	6/4	2	1	1/2		1/2	1	944													9
75	75	435	435	0.0	3/4	3/4	Spanner	6/4	2	1	0																	
75	75	437	437	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	945													
76	76	438	438	0.0	0	0	Dynamic	6/4	1	1	0					f												
76	76	438	438	1.0	0	0	Chord	6/4	1	1	1/4		1/4	1	946									80				
76	76	439	439	1.0	1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	947									80				
76	76	440	440	1.0	1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	948													
76	76	441	441	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	949									81				
76	76	442	442	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	950									81				
76	76	443	443	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	951													
76	76	443	443	1.0	5/4	5/4	Chord	6/4	1	2	1/4		1/4	1	952													
76	76	438	438	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	953													
76	76	443	443	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	954													
77	77	444	444	1.0	0	0	Chord	6/4	1	1	1/4		1/4	1	955									82				
77	77	445	445	1.0	1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	956									82				
77	77	446	446	1.0	1/2	1/2	Chord	6/4	1	1	1/4		1/4	1	957									82, 83				
77	77	447	447	0.0	3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	958									82				
77	77	447	447	0.0	3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	959									82				
77	77	447	447	0.0	3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	960									82				
77	77	447	447	0.0	3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	961									82				
77	77	447	447	0.0	3/4	3/4	Chord	6/4	1	1	0	grace16	1/16	1	962									82				
77	77	447	447	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	963									82				
77	77	448	448	1.5	1	1	Chord	6/4	1	1	3/8		1/4	3/2	964									82				
77	77	899/2	899/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	965													
77	77	444	444	1.0	0	0	Chord	6/4	1	2	1/4		1/4	1	966													
77	77	444	444	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	967													
78	78	450	450	0.0	0	0	Dynamic	6/4	1	1	0					pp												
78	78	901/2	901/2	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	968													
78	78	451	451	0.5	1/4	1/4	Chord	6/4	1	1	1/8		1/8	1	969													
78	78	903/2	903/2	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	970													
78	78	452	452	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	971													
78	78	905/2	905/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	972													
78	78	907/2	907/2	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	973													
78	78	454	454	0.5	1	1	Chord	6/4	1	1	1/8		1/8	1	974													
78	78	909/2	909/2	0.5	9/8	9/8	Chord	6/4	1	1	1/8		1/8	1	975													
78	78	455	455	0.5	5/4	5/4	Chord	6/4	1	1	1/8		1/8	1	976													
78	78	911/2	911/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	977													
78	78	450	450	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
78	78	450	450	0.0	0	0	Dynamic	6/4	2	1	0					p												
78	78	450	450	3.0	0	0	Chord	6/4	2	1	3/4		1/2	3/2	978													
78	78	453	453	0.0	3/4	3/4	Spanner	6/4	2	1	0															17		
78	78	453	453	2.0	3/4	3/4	Chord	6/4	2	1	1/2		1/2	1	979											17		
78	78	455	455	0.0	5/4	5/4	Spanner	6/4	2	1	0																	
78	78	455	455	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	980													
78	78	450	450	1.0	0	0	Chord	6/4	2	2	1/4		1/4	1	981													
78	78	453	453	1.0	3/4	3/4	Chord	6/4	2	2	1/4		1/4	1	982													
79	79	913/2	913/2	0.0	1/8	1/8	Spanner	6/4	1	1	0																12	
79	79	913/2	913/2	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	983												12	
79	79	457	457	0.5	1/4	1/4	Chord	6/4	1	1	1/8		1/8	1	984												12	
79	79	915/2	915/2	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	985												12	
79	79	458	458	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	986												12	
79	79	917/2	917/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	987												12	
79	79	459	459	0.0	3/4	3/4	Spanner	6/4	1	1	0																	
79	79	919/2	919/2	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	988													
79	79	460	460	0.5	1	1	Chord	6/4	1	1	1/8		1/8	1	989													
79	79	921/2	921/2	0.5	9/8	9/8	Chord	6/4	1	1	1/8		1/8	1	990													
79	79	461	461	0.5	5/4	5/4	Chord	6/4	1	1	1/8		1/8	1	991													
79	79	923/2	923/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	992													
79	79	456	456	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
79	79	456	456	3.0	0	0	Chord	6/4	2	1	3/4		1/2	3/2	993													
79	79	459	459	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	994													
79	79	456	456	1.0	0	0	Chord	6/4	2	2	1/4		1/4	1	995													
80	80	925/2	925/2	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	996													
80	80	463	463	0.5	1/4	1/4	Chord	6/4	1	1	1/8		1/8	1	997													
80	80	927/2	927/2	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	998													
80	80	464	464	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	999													
80	80	929/2	929/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	1000													
80	80	465	465	0.0	3/4	3/4	Spanner	6/4	1	1	0															18		
80	80	931/2	931/2	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	1001											18		
80	80	466	466	0.5	1	1	Chord	6/4	1	1	1/8		1/8	1	1002											18		
80	80	933/2	933/2	0.5	9/8	9/8	Chord	6/4	1	1	1/8		1/8	1	1003											18		
80	80	467	467	0.5	5/4	5/4	Chord	6/4	1	1	1/8		1/8	1	1004											18		
80	80	935/2	935/2	0.0	11/8	11/8	Spanner	6/4	1	1	0																	
80	80	935/2	935/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	1005													
80	80	462	462	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
80	80	462	462	3.0	0	0	Chord	6/4	2	1	3/4		1/2	3/2	1006													
80	80	465	465	2.0	3/4	3/4	Chord	6/4	2	1	1/2		1/2	1	1007													
80	80	467	467	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	1008													
80	80	462	462	1.0	0	0	Chord	6/4	2	2	1/4		1/4	1	1009													
80	80	465	465	1.0	3/4	3/4	Chord	6/4	2	2	1/4		1/4	1	1010													
81	81	937/2	937/2	0.0	1/8	1/8	Spanner	6/4	1	1	0																13	
81	81	937/2	937/2	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	1011												13	
81	81	469	469	0.5	1/4	1/4	Chord	6/4	1	1	1/8		1/8	1	1012												13	
81	81	939/2	939/2	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	1013												13	
81	81	470	470	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	1014												13	
81	81	941/2	941/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	1015												13	
81	81	471	471	0.0	3/4	3/4	Spanner	6/4	1	1	0																	
81	81	943/2	943/2	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	1016													
81	81	472	472	0.5	1	1	Chord	6/4	1	1	1/8		1/8	1	1017													
81	81	945/2	945/2	0.5	9/8	9/8	Chord	6/4	1	1	1/8		1/8	1	1018													
81	81	473	473	0.5	5/4	5/4	Chord	6/4	1	1	1/8		1/8	1	1019													
81	81	947/2	947/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	1020													
81	81	468	468	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
81	81	468	468	3.0	0	0	Chord	6/4	2	1	3/4		1/2	3/2	1021													
81	81	471	471	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	1022													
81	81	468	468	1.0	0	0	Chord	6/4	2	2	1/4		1/4	1	1023													
82	82	949/2	949/2	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	1024													
82	82	475	475	0.5	1/4	1/4	Chord	6/4	1	1	1/8		1/8	1	1025													
82	82	951/2	951/2	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	1026													
82	82	476	476	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	1027													
82	82	953/2	953/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	1028													
82	82	955/2	955/2	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	1029													
82	82	478	478	0.5	1	1	Chord	6/4	1	1	1/8		1/8	1	1030													
82	82	957/2	957/2	0.5	9/8	9/8	Chord	6/4	1	1	1/8		1/8	1	1031													
82	82	479	479	0.5	5/4	5/4	Chord	6/4	1	1	1/8		1/8	1	1032													
82	82	959/2	959/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	1033													
82	82	474	474	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
82	82	474	474	2.0	0	0	Chord	6/4	2	1	1/2		1/2	1	1034													
82	82	476	476	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	1035													
82	82	477	477	0.0	3/4	3/4	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Plantin MT Std""/>cresc. molto"										
82	82	477	477	0.0	3/4	3/4	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
82	82	477	477	2.0	3/4	3/4	Chord	6/4	2	1	1/2		1/2	1	1036													
82	82	479	479	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	1037													
82	82	474	474	1.0	0	0	Chord	6/4	2	2	1/4		1/4	1	1038													
82	82	477	477	1.0	3/4	3/4	Chord	6/4	2	2	1/4		1/4	1	1039													
83	83	961/2	961/2	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	1040													
83	83	481	481	0.5	1/4	1/4	Chord	6/4	1	1	1/8		1/8	1	1041													
83	83	963/2	963/2	0.5	3/8	3/8	Chord	6/4	1	1	1/8		1/8	1	1042													
83	83	482	482	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	1043													
83	83	965/2	965/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	1044													
83	83	483	483	0.5	3/4	3/4	Chord	6/4	1	1	1/8		1/8	1	1045													
83	83	967/2	967/2	0.5	7/8	7/8	Chord	6/4	1	1	1/8		1/8	1	1046													
83	83	484	484	0.0	1	1	Spanner	6/4	1	1	0																14	
83	83	484	484	0.5	1	1	Chord	6/4	1	1	1/8		1/8	1	1047												14	
83	83	969/2	969/2	0.5	9/8	9/8	Chord	6/4	1	1	1/8		1/8	1	1048												14	
83	83	485	485	0.5	5/4	5/4	Chord	6/4	1	1	1/8		1/8	1	1049												14	
83	83	971/2	971/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	1050												14	
83	83	480	480	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
83	83	480	480	2.0	0	0	Chord	6/4	2	1	1/2		1/2	1	1051													
83	83	482	482	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	1052													
83	83	483	483	0.0	3/4	3/4	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
83	83	483	483	3.0	3/4	3/4	Chord	6/4	2	1	3/4		1/2	3/2	1053		articMarcatoAbove											
83	83	480	480	1.0	0	0	Chord	6/4	2	2	1/4		1/4	1	1054													
84	84	486	486	0.5	0	0	Chord	6/4	1	1	1/8		1/8	1	1055												14	
84	84	973/2	973/2	0.5	1/8	1/8	Chord	6/4	1	1	1/8		1/8	1	1056												14	
84	84	487	487	1.0	1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	1057												14	
84	84	488	488	0.0	1/2	1/2	Spanner	6/4	1	1	0																	
84	84	486	486	2.0	0	0	Chord	6/4	2	1	1/2		1/2	1	1058													
85	85	495	495	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	1059									84				
85	85	496	496	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	1060									84				
85	85	497	497	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	1061									84				
85	85	495	495	1.0	3/4	3/4	Chord	6/4	1	2	1/4		1/4	1	1062													
85	85	492	492	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Plantin MT Std""/>con somma passione"										
85	85	492	492	0.0	0	0	Dynamic	6/4	2	1	0					f												
85	85	495	495	0.0	3/4	3/4	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
85	85	495	495	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	1063													
86	86	498	498	1.0	0	0	Chord	6/4	1	1	1/4		1/4	1	1064													
86	86	498	498	1.0	0	0	Chord	6/4	1	2	1/4		1/4	1	1065													
86	86	498	498	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
86	86	498	498	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	1066													
86	86	499	499	1.5	1/4	1/4	Chord	6/4	2	1	3/8		1/4	3/2	1067													
86	86	1001/2	1001/2	0.5	5/8	5/8	Chord	6/4	2	1	1/8		1/8	1	1068		articStaccatoBelow											
87	87	507	507	0.0	3/4	3/4	Spanner	6/4	1	1	0															19		
87	87	507	507	1.0	3/4	3/4	Chord	6/4	1	1	1/4		1/4	1	1069									85		19		
87	87	508	508	1.0	1	1	Chord	6/4	1	1	1/4		1/4	1	1070									85		19		
87	87	509	509	1.0	5/4	5/4	Chord	6/4	1	1	1/4		1/4	1	1071									85		19		
87	87	507	507	1.0	3/4	3/4	Chord	6/4	1	2	1/4		1/4	1	1072											19		
87	87	507	507	0.0	3/4	3/4	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
87	87	507	507	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	1073													
88	88	510	510	1.0	0	0	Chord	6/4	1	1	1/4		1/4	1	1074											19		
88	88	511	511	0.0	1/4	1/4	Spanner	6/4	1	1	0																	
88	88	1031/2	1031/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	1075													
88	88	510	510	1.0	0	0	Chord	6/4	1	2	1/4		1/4	1	1076													
88	88	510	510	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
88	88	510	510	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	1077													
88	88	511	511	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	1078													
88	88	512	512	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	1079													
88	88	513	513	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	1080													
88	88	514	514	1.5	1	1	Chord	6/4	2	1	3/8		1/4	3/2	1081													
89	89	516	516	2.0	0	0	Chord	15/4	1	1	1/2		1/2	1	1082									86				
89	89	518	518	1.0	1/2	1/2	Chord	15/4	1	1	1/4		1/4	1	1083													
89	89	516	516	2.0	0	0	Chord	15/4	1	2	1/2		1/2	1	1084													
89	89	516	516	0.0	0	0	Dynamic	15/4	2	1	0					ff												
89	89	516	516	0.0	0	0	Spanner	15/4	2	1	0																	
89	89	516	516	0.0	0	0	Spanner	15/4	2	1	0																	
89	89	516	516	2.0	0	0	Chord	15/4	2	1	1/2		1/2	1	1085													
89	89	519	519	2.0	3/4	3/4	Chord	15/4	2	1	1/2		1/2	1	1086		articMarcatoAbove											
89	89	521	521	0.5	5/4	5/4	Chord	15/4	2	1	1/8		1/8	1	1087													
89	89	1043/2	1043/2	0.5	11/8	11/8	Chord	15/4	2	1	1/8		1/8	1	1088													
89	89	522	522	0.5	3/2	3/2	Chord	15/4	2	1	1/8		1/8	1	1089													
89	89	1045/2	1045/2	0.5	13/8	13/8	Chord	15/4	2	1	1/8		1/8	1	1090													
89	89	523	523	0.5	7/4	7/4	Chord	15/4	2	1	1/8		1/8	1	1091													
89	89	1047/2	1047/2	0.5	15/8	15/8	Chord	15/4	2	1	1/8		1/8	1	1092													
89	89	524	524	0.3333333333333333	2	2	Chord	15/4	2	1	1/12		1/8	2/3	1093													
89	89	1573/3	1573/3	0.3333333333333333	25/12	25/12	Chord	15/4	2	1	1/12		1/8	2/3	1094													
89	89	1574/3	1574/3	0.3333333333333333	13/6	13/6	Chord	15/4	2	1	1/12		1/8	2/3	1095													
89	89	525	525	2.0	9/4	9/4	Chord	15/4	2	1	1/2		1/2	1	1096		articMarcatoAbove											
89	89	527	527	1.0	11/4	11/4	Chord	15/4	2	1	1/4		1/4	1	1097		articStaccatoBelow											
89	89	529	529	1.5	13/4	13/4	Chord	15/4	2	1	3/8		1/4	3/2	1098		articAccentBelow											
89	89	1061/2	1061/2	0.5	29/8	29/8	Chord	15/4	2	1	1/8		1/8	1	1099													
90	90	532	532	0.0	1/4	1/4	Dynamic	6/4	1	1	0					p												
90	90	532	532	1.0	1/4	1/4	Chord	6/4	1	1	1/4		1/4	1	1100									87				
90	90	533	533	0.5	1/2	1/2	Chord	6/4	1	1	1/8		1/8	1	1101													
90	90	534	534	0.0	3/4	3/4	StaffText	6/4	1	1	0							"<font size=""10.5723""/><font face=""Plantin MT Std""/>dolce"										
90	90	1071/2	1071/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	1102									88				
90	90	1073/2	1073/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	1103									88				
90	90	1071/2	1071/2	1.0	9/8	9/8	Chord	6/4	1	2	1/4		1/4	1	1104													
90	90	1073/2	1073/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	1105													
90	90	531	531	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
90	90	531	531	0.0	0	0	Dynamic	6/4	2	1	0					p												
90	90	531	531	3.0	0	0	Chord	6/4	2	1	3/4		1/2	3/2	1106													
90	90	534	534	0.0	3/4	3/4	Dynamic	6/4	2	1	0					p												
90	90	534	534	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	1107													
90	90	535	535	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	1108													
90	90	536	536	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	1109													
91	91	1075/2	1075/2	1.0	1/8	1/8	Chord	6/4	1	1	1/4		1/4	1	1110									88				
91	91	1077/2	1077/2	1.0	3/8	3/8	Chord	6/4	1	1	1/4		1/4	1	1111									88				
91	91	1079/2	1079/2	1.0	5/8	5/8	Chord	6/4	1	1	1/4		1/4	1	1112									88				
91	91	1081/2	1081/2	1.0	7/8	7/8	Chord	6/4	1	1	1/4		1/4	1	1113									88				
91	91	1083/2	1083/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	1114									88				
91	91	1085/2	1085/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	1115													
91	91	1077/2	1077/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	1116													
91	91	1079/2	1079/2	1.0	5/8	5/8	Chord	6/4	1	2	1/4		1/4	1	1117													
91	91	1083/2	1083/2	1.0	9/8	9/8	Chord	6/4	1	2	1/4		1/4	1	1118													
91	91	1085/2	1085/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	1119													
91	91	537	537	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
91	91	537	537	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	1120													
91	91	538	538	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	1121													
91	91	539	539	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	1122													
91	91	540	540	0.0	3/4	3/4	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
91	91	540	540	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	1123													
91	91	541	541	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	1124													
91	91	542	542	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	1125													
92	92	543	543	0.0	0	0	StaffText	6/4	1	1	0							rit.										
92	92	1087/2	1087/2	2.0	1/8	1/8	Chord	6/4	1	1	1/2		1/2	1	1126		articTenutoAbove							89				
92	92	1091/2	1091/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	1127													
92	92	1095/2	1095/2	1.0	9/8	9/8	Chord	6/4	1	1	1/4		1/4	1	1128									90				
92	92	1097/2	1097/2	0.5	11/8	11/8	Chord	6/4	1	1	1/8		1/8	1	1129									90				
92	92	1089/2	1089/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	1130													
92	92	1091/2	1091/2	0.5	5/8	5/8	Chord	6/4	1	2	1/8		1/8	1	1131													
92	92	1095/2	1095/2	1.0	9/8	9/8	Chord	6/4	1	2	1/4		1/4	1	1132													
92	92	1097/2	1097/2	0.5	11/8	11/8	Chord	6/4	1	2	1/8		1/8	1	1133													
92	92	543	543	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
92	92	543	543	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Plantin MT Std""/>piu dim."										
92	92	543	543	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	1134													
92	92	544	544	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	1135													
92	92	545	545	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	1136													
92	92	546	546	0.0	3/4	3/4	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
92	92	546	546	1.0	3/4	3/4	Chord	6/4	2	1	1/4		1/4	1	1137													
92	92	547	547	1.0	1	1	Chord	6/4	2	1	1/4		1/4	1	1138													
92	92	548	548	1.0	5/4	5/4	Chord	6/4	2	1	1/4		1/4	1	1139													
93	93	1099/2	1099/2	1.0	1/8	1/8	Chord	6/4	1	1	1/4		1/4	1	1140									90				
93	93	1101/2	1101/2	1.0	3/8	3/8	Chord	6/4	1	1	1/4		1/4	1	1141									90				
93	93	1103/2	1103/2	0.5	5/8	5/8	Chord	6/4	1	1	1/8		1/8	1	1142													
93	93	1101/2	1101/2	1.0	3/8	3/8	Chord	6/4	1	2	1/4		1/4	1	1143													
93	93	1103/2	1103/2	0.5	5/8	5/8	Chord	6/4	1	2	1/8		1/8	1	1144													
93	93	549	549	0.0	0	0	StaffText	6/4	2	1	0							"<font size=""10.5723""/><font face=""Opus Text Std""/>P"										
93	93	549	549	1.0	0	0	Chord	6/4	2	1	1/4		1/4	1	1145													
93	93	550	550	1.0	1/4	1/4	Chord	6/4	2	1	1/4		1/4	1	1146													
93	93	551	551	1.0	1/2	1/2	Chord	6/4	2	1	1/4		1/4	1	1147													
94	94	555	555	0.0	0	0	Dynamic	4/4	1	1	0					p												
94	94	555	555	0.0	0	0	Spanner	4/4	1	1	0															20		
94	94	555	555	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1148									91		20		
94	94	556	556	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1149									91		20		
94	94	557	557	0.0	1/2	1/2	Spanner	4/4	1	1	0													91				
94	94	557	557	0.0	1/2	1/2	Spanner	4/4	1	1	0													91				
94	94	557	557	0.0	1/2	1/2	Spanner	4/4	1	1	0													91				
94	94	557	557	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1150									91				
94	94	558	558	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1151													
94	94	555	555	2.0	0	0	Chord	4/4	1	2	1/2		1/2	1	1152													
94	94	557	557	1.0	1/2	1/2	Chord	4/4	1	2	1/4		1/4	1	1153													
94	94	558	558	1.0	3/4	3/4	Chord	4/4	1	2	1/4		1/4	1	1154													
94	94	557	557	2.0	1/2	1/2	Chord	4/4	1	3	1/2		1/2	1	1155													
94	94	555	555	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1156													
94	94	557	557	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1157													
95	95	559	559	4.0	0	0	Chord	4/4	1	1	1		1	1	1158													
95	95	559	559	4.0	0	0	Chord	4/4	2	1	1		1	1	1159													
